update_id,algo,sample_id,token_pos,domain,sop,entropy,aop_l2,aop_kl,f_avg,f_ratio,loss,target_token_id
0_54,sft,0,54,abstract_algebra,0.0,1.6875,1.6328125,8.125,2.564921875,1.0,8.138687133789062,45
0_54,sft,0,54,college_mathematics,0.0,1.6875,1.6328125,8.125,1.72390625,0.9,8.138687133789062,45
0_55,sft,0,55,abstract_algebra,8.125,0.1279296875,0.0,0.0118408203125,-0.00328125,0.0,0.011858798563480377,4306
0_55,sft,0,55,college_mathematics,8.125,0.1279296875,0.0,0.0118408203125,0.017265625,0.04,0.011858798563480377,4306
0_56,sft,0,56,abstract_algebra,2.703125,0.0037384033203125,0.0,0.0003528594970703125,0.00546875,0.06,0.0003526780928950757,689
0_56,sft,0,56,college_mathematics,2.703125,0.0037384033203125,0.0,0.0003528594970703125,0.008046875,0.02,0.0003526780928950757,689
0_57,sft,0,57,abstract_algebra,1.1640625,0.31640625,0.0,0.0380859375,0.010546875,0.02,0.038042791187763214,6216
0_57,sft,0,57,college_mathematics,1.1640625,0.31640625,0.0,0.0380859375,0.024375,0.1,0.038042791187763214,6216
0_58,sft,0,58,abstract_algebra,0.5625,1.6875,0.09765625,0.349609375,0.078828125,0.44,0.34982404112815857,220
0_58,sft,0,58,college_mathematics,0.5625,1.6875,0.09765625,0.349609375,0.144609375,0.56,0.34982404112815857,220
0_59,sft,0,59,abstract_algebra,0.453125,0.419921875,0.00390625,0.0595703125,0.035546875,0.18,0.059586599469184875,2166
0_59,sft,0,59,college_mathematics,0.453125,0.419921875,0.00390625,0.0595703125,0.073359375,0.34,0.059586599469184875,2166
0_60,sft,0,60,abstract_algebra,0.25390625,1.1875,1.59375,6.65625,-0.091171875,0.22,6.644918441772461,14
0_60,sft,0,60,college_mathematics,0.25390625,1.1875,1.59375,6.65625,-0.25328125,0.22,6.644918441772461,14
0_61,sft,0,61,abstract_algebra,3.484375,0.2060546875,0.0,0.0301513671875,0.004921875,0.0,0.030162161216139793,17
0_61,sft,0,61,college_mathematics,3.484375,0.2060546875,0.0,0.0301513671875,-0.00234375,0.0,0.030162161216139793,17
0_62,sft,0,62,abstract_algebra,1.75,1.015625,0.4453125,0.68359375,-0.000625,0.24,0.6840080618858337,284
0_62,sft,0,62,college_mathematics,1.75,1.015625,0.4453125,0.68359375,-0.06421875,0.1,0.6840080618858337,284
0_63,sft,0,63,abstract_algebra,1.2109375,0.2265625,1.9296875,4.84375,1.988828125,0.82,4.839077472686768,1134
0_63,sft,0,63,college_mathematics,1.2109375,0.2265625,1.9296875,4.84375,1.58359375,0.82,4.839077472686768,1134
0_64,sft,0,64,abstract_algebra,3.03125,0.00469970703125,0.0,0.0004749298095703125,0.002421875,0.0,0.0004752936656586826,2166
0_64,sft,0,64,college_mathematics,3.03125,0.00469970703125,0.0,0.0004749298095703125,0.01375,0.02,0.0004752936656586826,2166
0_65,sft,0,65,abstract_algebra,1.515625,0.0007171630859375,0.0,6.0558319091796875e-05,-0.00640625,0.0,6.0794889577664435e-05,14
0_65,sft,0,65,college_mathematics,1.515625,0.0007171630859375,0.0,6.0558319091796875e-05,0.00140625,0.04,6.0794889577664435e-05,14
0_66,sft,0,66,abstract_algebra,0.7578125,7.295608520507812e-05,0.0,5.0067901611328125e-06,-0.00078125,0.0,4.887569048150908e-06,17
0_66,sft,0,66,college_mathematics,0.7578125,7.295608520507812e-05,0.0,5.0067901611328125e-06,0.0021875,0.0,4.887569048150908e-06,17
0_67,sft,0,67,abstract_algebra,0.37890625,1.9550323486328125e-05,0.0,1.1920928955078125e-06,-0.0,0.0,1.0728830375228426e-06,28
0_67,sft,0,67,college_mathematics,0.37890625,1.9550323486328125e-05,0.0,1.1920928955078125e-06,-0.0,0.0,1.0728830375228426e-06,28
0_68,sft,0,68,abstract_algebra,0.189453125,2.1904706954956055e-06,0.0,1.1920928955078125e-07,-0.0,0.0,1.1920928244535389e-07,1187
0_68,sft,0,68,college_mathematics,0.189453125,2.1904706954956055e-06,0.0,1.1920928955078125e-07,-0.0,0.0,1.1920928244535389e-07,1187
0_69,sft,0,69,abstract_algebra,0.0947265625,0.00421142578125,0.0,0.000438690185546875,-0.005859375,0.02,0.0004395472351461649,2511
0_69,sft,0,69,college_mathematics,0.0947265625,0.00421142578125,0.0,0.000438690185546875,0.004921875,0.0,0.0004395472351461649,2511
0_70,sft,0,70,abstract_algebra,0.047607421875,0.02197265625,0.0,0.0020751953125,-0.00328125,0.04,0.00206864345818758,1187
0_70,sft,0,70,college_mathematics,0.047607421875,0.02197265625,0.0,0.0020751953125,0.015859375,0.0,0.00206864345818758,1187
0_71,sft,0,71,abstract_algebra,0.0247802734375,0.494140625,0.0078125,0.080078125,-0.00375,0.02,0.07995624840259552,27203
0_71,sft,0,71,college_mathematics,0.0247802734375,0.494140625,0.0078125,0.080078125,0.023359375,0.06,0.07995624840259552,27203
0_72,sft,0,72,abstract_algebra,0.052490234375,0.423828125,0.00390625,0.07470703125,-0.0071875,0.0,0.07489209622144699,304
0_72,sft,0,72,college_mathematics,0.052490234375,0.423828125,0.00390625,0.07470703125,0.013828125,0.04,0.07489209622144699,304
0_73,sft,0,73,abstract_algebra,0.0634765625,0.16015625,0.0,0.0274658203125,-0.005078125,0.02,0.027454892173409462,3297
0_73,sft,0,73,college_mathematics,0.0634765625,0.16015625,0.0,0.0274658203125,0.008359375,0.04,0.027454892173409462,3297
0_74,sft,0,74,abstract_algebra,0.04541015625,0.96875,0.15234375,0.380859375,0.016328125,0.08,0.3812727928161621,627
0_74,sft,0,74,college_mathematics,0.04541015625,0.96875,0.15234375,0.380859375,0.07734375,0.42,0.3812727928161621,627
0_75,sft,0,75,abstract_algebra,0.212890625,2.609375,0.6875,1.515625,-0.0359375,0.1,1.517289638519287,45
0_75,sft,0,75,college_mathematics,0.212890625,2.609375,0.6875,1.515625,0.03484375,0.3,1.517289638519287,45
0_76,sft,0,76,abstract_algebra,0.86328125,0.0032501220703125,0.0,0.0002841949462890625,7.8125e-05,0.02,0.00028379703871905804,4306
0_76,sft,0,76,college_mathematics,0.86328125,0.0032501220703125,0.0,0.0002841949462890625,0.005,0.04,0.00028379703871905804,4306
0_77,sft,0,77,abstract_algebra,0.431640625,0.0001735687255859375,0.0,1.2278556823730469e-05,-0.004140625,0.0,1.2516897186287679e-05,689
0_77,sft,0,77,college_mathematics,0.431640625,0.0001735687255859375,0.0,1.2278556823730469e-05,0.00109375,0.02,1.2516897186287679e-05,689
0_78,sft,0,78,abstract_algebra,0.2158203125,0.1826171875,0.0,0.021728515625,0.00125,0.04,0.021772995591163635,6216
0_78,sft,0,78,college_mathematics,0.2158203125,0.1826171875,0.0,0.021728515625,0.00828125,0.06,0.021772995591163635,6216
0_79,sft,0,79,abstract_algebra,0.119140625,0.6953125,0.05859375,0.216796875,-0.004609375,0.04,0.2169766128063202,220
0_79,sft,0,79,college_mathematics,0.119140625,0.6953125,0.05859375,0.216796875,-0.001171875,0.02,0.2169766128063202,220
0_80,sft,0,80,abstract_algebra,0.16796875,0.375,0.01953125,0.1064453125,0.014296875,0.06,0.1062474474310875,2166
0_80,sft,0,80,college_mathematics,0.16796875,0.375,0.01953125,0.1064453125,0.050078125,0.18,0.1062474474310875,2166
0_81,sft,0,81,abstract_algebra,0.13671875,0.474609375,1.5703125,2.265625,0.098046875,0.56,2.2580370903015137,10
0_81,sft,0,81,college_mathematics,0.13671875,0.474609375,1.5703125,2.265625,0.052734375,0.4,2.2580370903015137,10
