update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,f_avg_high_school_physics,f_ratio_high_school_physics,f_avg_computer_security,f_ratio_computer_security,f_avg_international_law,f_ratio_international_law,loss,target_token_id
0_55,sft,0,55,14.913045883178711,0.5913962721824646,1.8839523792266846,10.5,0.0160791015625,0.05,0.030859375,0.1,-0.00390625,0.0,-0.002197265625,0.0,0.0239013671875,0.075,0.03173828125,0.075,10.499567031860352,45
0_56,sft,0,56,12.706522941589355,0.001090768724679947,0.0,5.7220458984375e-05,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.709961988031864e-05,4212
0_57,sft,0,57,6.35329008102417,0.0009338753297924995,0.0,4.601478576660156e-05,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.6132929128361866e-05,685
0_58,sft,0,58,3.1766679286956787,3.794293165206909,0.08790558576583862,0.3515625,-0.004453125,0.025,0.00283203125,0.05,-0.01552734375,0.05,-0.007470703125,0.0,-0.00625,0.0,0.004150390625,0.025,0.35102373361587524,6088
0_59,sft,0,59,1.7641152143478394,4.453449249267578,0.778930127620697,1.515625,-0.036835937500000006,0.005,-0.03095703125,0.025,-0.02734375,0.0,-0.030615234375,0.0,-0.043701171875,0.0,-0.0515625,0.0,1.5177180767059326,220
0_60,sft,0,60,1.639870047569275,2.5038609504699707,0.26764506101608276,0.63671875,0.0019824218750000002,0.039999999999999994,0.01884765625,0.15,-0.005029296875,0.025,-0.0078857421875,0.025,-0.0025146484375,0.0,0.006494140625,0.0,0.6366462707519531,19
0_61,sft,0,61,1.1382944583892822,1.0778865814208984,0.01584005355834961,0.12890625,-0.0038330078125,0.034999999999999996,0.0228515625,0.125,-0.0083984375,0.025,-0.0263427734375,0.0,-0.00322265625,0.0,-0.004052734375,0.025,0.12914715707302094,23
0_62,sft,0,62,0.6336003541946411,0.02401084080338478,1.9972871541976929,15.1875,-0.0073876953124999995,0.035,-0.00830078125,0.05,-0.017724609375,0.0,-0.00888671875,0.025,-0.0092041015625,0.075,0.007177734375,0.025,15.157609939575195,14
0_63,sft,0,63,7.910550594329834,1.0775283575057983,0.019712626934051514,0.140625,-0.0039306640625,0.015000000000000003,0.005224609375,0.025,-0.015234375,0.0,0.0004150390625,0.0,-0.0046875,0.025,-0.00537109375,0.025,0.14057914912700653,17
0_64,sft,0,64,4.025587558746338,7.339081764221191,0.6880565881729126,1.59375,-0.025380859375,0.02,-0.010107421875,0.05,-0.029638671875,0.025,-0.0148681640625,0.0,-0.0322509765625,0.025,-0.0400390625,0.0,1.5969030857086182,284
0_65,sft,0,65,2.809668779373169,0.39765775203704834,1.945394515991211,13.5625,0.0466650390625,0.135,0.048876953125,0.125,0.02685546875,0.05,0.0336669921875,0.075,0.045947265625,0.175,0.077978515625,0.25,13.547083854675293,1115
0_66,sft,0,66,8.186084747314453,8.296387672424316,0.522183358669281,1.28125,-0.033408203125,0.025,-0.01044921875,0.1,-0.030029296875,0.025,-0.028955078125,0.0,-0.038525390625,0.0,-0.05908203125,0.0,1.283172369003296,19
0_67,sft,0,67,4.733666896820068,0.9561815857887268,0.004372835159301758,0.068359375,-0.0030664062499999997,0.025,0.01474609375,0.025,-0.00126953125,0.05,-0.013671875,0.0,-0.010205078125,0.025,-0.004931640625,0.025,0.06853188574314117,23
0_68,sft,0,68,2.401013135910034,4.851498603820801,0.1803969144821167,0.55078125,-0.012099609375,0.034999999999999996,0.00703125,0.1,-0.021484375,0.0,-0.0095703125,0.025,-0.015478515625,0.025,-0.02099609375,0.025,0.5489081144332886,14
0_69,sft,0,69,1.475897192955017,1.1157135963439941,0.008153796195983887,0.09375,-0.0020703124999999997,0.025,0.009326171875,0.075,-0.0109375,0.0,-0.0015380859375,0.0,-0.0040771484375,0.05,-0.003125,0.0,0.09363672882318497,17
0_70,sft,0,70,0.7848235964775085,5.509781837463379,1.1614055633544922,7.96875,0.009028320312500001,0.085,0.029150390625,0.175,-0.00458984375,0.1,-0.0085693359375,0.025,0.011328125,0.125,0.017822265625,0.0,7.97923469543457,28
0_71,sft,0,71,4.376787185668945,0.023223746567964554,2.9206275939941406e-06,0.001617431640625,0.001171875,0.01,0.00947265625,0.0,-0.003955078125,0.025,-0.0029541015625,0.025,-0.0028076171875,0.0,0.006103515625,0.0,0.0016185053391382098,17
0_72,sft,0,72,2.189202308654785,0.00416016299277544,5.960464477539063e-08,0.00023651123046875,0.0020898437499999997,0.01,0.005078125,0.0,0.002001953125,0.025,0.002783203125,0.025,0.0013671875,0.0,-0.00078125,0.0,0.00023636408150196075,19
0_73,sft,0,73,1.094719409942627,2.7654855251312256,0.8531787991523743,1.3359375,-0.0011132812500000001,0.02,0.012353515625,0.075,-0.011083984375,0.0,-0.006494140625,0.0,-0.00283203125,0.0,0.002490234375,0.025,1.335831880569458,2452
0_74,sft,0,74,1.2153284549713135,0.3102337718009949,1.9560878276824951,7.96875,-0.009702148437500002,0.05500000000000001,0.008642578125,0.125,-0.025830078125,0.05,-0.0277587890625,0.0,-0.012158203125,0.075,0.00859375,0.025,7.959620952606201,17
0_75,sft,0,75,4.592039108276367,0.048443302512168884,9.000301361083984e-06,0.00299072265625,-0.0021679687499999998,0.015000000000000003,0.006494140625,0.05,-0.01474609375,0.0,-0.00458984375,0.0,-0.003515625,0.0,0.005517578125,0.025,0.0029868537094444036,19
0_76,sft,0,76,2.2975149154663086,0.015074215829372406,6.556510925292969e-07,0.00081634521484375,0.002529296875,0.015000000000000003,-0.000390625,0.0,0.010302734375,0.05,0.00205078125,0.025,-0.00576171875,0.0,0.0064453125,0.0,0.0008156548719853163,26111
0_77,sft,0,77,1.1491656303405762,0.6883483529090881,0.0022737979888916016,0.048828125,-0.0079541015625,0.0,-0.008251953125,0.0,-0.009716796875,0.0,-0.0061279296875,0.0,-0.01455078125,0.0,-0.001123046875,0.0,0.048929981887340546,304
0_78,sft,0,78,0.5989968776702881,0.4484841227531433,0.0008339285850524902,0.029296875,-0.003916015625,0.015,0.00234375,0.075,0.000439453125,0.0,-0.0109375,0.0,-0.0029296875,0.0,-0.00849609375,0.0,0.029299605637788773,3217
0_79,sft,0,79,0.31414687633514404,2.499244451522827,0.3341611921787262,0.69140625,-0.001005859375,0.025,0.01064453125,0.075,-0.00625,0.025,-0.0055908203125,0.0,-0.0036865234375,0.025,-0.000146484375,0.0,0.6903944611549377,624
0_80,sft,0,80,0.5027765035629272,2.2491848468780518,1.2316814661026,4.28125,-0.0205615234375,0.030000000000000006,-0.014453125,0.05,-0.036865234375,0.025,-0.0183349609375,0.025,-0.0140625,0.05,-0.019091796875,0.0,4.273590087890625,45
0_81,sft,0,81,2.3920133113861084,0.0019894291181117296,0.0,0.00010013580322265625,-0.0008203125000000001,0.0,-0.00390625,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0001953125,0.0,9.989239333663136e-05,4212
0_82,sft,0,82,1.1960567235946655,0.00010388941882411018,0.0,4.76837158203125e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.6491513785440475e-06,685
0_83,sft,0,83,0.5980307459831238,0.5002802610397339,0.0012646317481994629,0.0361328125,0.0020898437499999997,0.02,0.011083984375,0.05,-0.006005859375,0.0,0.00498046875,0.025,0.000146484375,0.025,0.000244140625,0.0,0.0360495001077652,6088
0_84,sft,0,84,0.3170817792415619,1.2843040227890015,0.013932764530181885,0.12109375,-0.0036279296875000007,0.02,0.013232421875,0.05,-0.00810546875,0.025,-0.010546875,0.0,-0.0133544921875,0.0,0.000634765625,0.025,0.12126096338033676,220
0_85,sft,0,85,0.21908774971961975,0.22657173871994019,0.00038498640060424805,0.0191650390625,-0.0018603515625,0.01,0.008447265625,0.0,0.001806640625,0.0,-0.0034912109375,0.025,-0.01162109375,0.025,-0.004443359375,0.0,0.019215038046240807,19
0_86,sft,0,86,0.11912639439105988,0.19582220911979675,0.00023484230041503906,0.01519775390625,-0.0026220703125000005,0.0,0.002978515625,0.0,-0.01181640625,0.0,-0.003173828125,0.0,-0.0075927734375,0.0,0.006494140625,0.0,0.015181939117610455,23
0_87,sft,0,87,0.06716207414865494,0.2726586163043976,1.9598053693771362,6.15625,0.007563476562499999,0.034999999999999996,0.009716796875,0.1,0.00087890625,0.025,-0.004296875,0.0,0.0084228515625,0.025,0.023095703125,0.025,6.143317222595215,10
0_88,sft,0,88,3.111706018447876,0.2096652090549469,0.00023490190505981445,0.0152587890625,-0.0003124999999999999,0.02,0.018017578125,0.075,-0.015771484375,0.0,0.0006591796875,0.025,-0.0050048828125,0.0,0.000537109375,0.0,0.015251210890710354,17
0_89,sft,0,89,1.563482403755188,0.2936181128025055,0.0005684494972229004,0.0238037109375,-0.0031591796875000003,0.025,0.001220703125,0.075,-0.00068359375,0.025,0.0028564453125,0.025,-0.016796875,0.0,-0.002392578125,0.0,0.023860685527324677,19
0_90,sft,0,90,0.793643057346344,0.717226505279541,0.00295335054397583,0.054931640625,3.906249999999986e-05,0.039999999999999994,0.010107421875,0.075,-0.00673828125,0.05,0.001953125,0.025,-0.00126953125,0.025,-0.003857421875,0.025,0.05492834374308586,284
0_91,sft,0,91,0.424287348985672,0.06377854943275452,3.063678741455078e-05,0.005218505859375,-0.0011279296875,0.015000000000000003,0.003662109375,0.05,-0.01357421875,0.0,0.0038818359375,0.025,-0.002685546875,0.0,0.003076171875,0.0,0.005207308568060398,1115
0_92,sft,0,92,0.2147529274225235,0.4214400351047516,0.0008895397186279297,0.0301513671875,-0.006708984375,0.015000000000000003,0.006396484375,0.05,-0.016259765625,0.0,-0.010888671875,0.0,-0.0078125,0.0,-0.00498046875,0.025,0.030119016766548157,19
0_93,sft,0,93,0.12245214730501175,0.1437225043773651,0.00015306472778320312,0.0120849609375,-0.0020312499999999996,0.015000000000000003,-0.0009765625,0.05,-0.005908203125,0.0,-0.006689453125,0.0,0.001513671875,0.0,0.001904296875,0.025,0.012077889405190945,23
0_94,sft,0,94,0.06726855784654617,0.17972254753112793,0.00012922286987304688,0.01141357421875,-0.003212890625,0.015000000000000003,-0.002392578125,0.025,-0.0095703125,0.0,-0.0015380859375,0.025,-0.0031005859375,0.025,0.000537109375,0.0,0.011427897028625011,10
0_95,sft,0,95,0.03934106603264809,0.2276446372270584,0.0003927946090698242,0.0194091796875,-0.002626953125,0.015000000000000003,-0.007958984375,0.025,-0.004443359375,0.0,-0.0027587890625,0.0,-0.0096923828125,0.025,0.01171875,0.025,0.01946830004453659,17
0_96,sft,0,96,0.029375120997428894,0.11222086101770401,5.84721565246582e-05,0.00762939453125,-0.0010302734375000002,0.01,0.01123046875,0.025,-0.014208984375,0.0,-0.0048095703125,0.0,0.005859375,0.0,-0.00322265625,0.025,0.007617828901857138,19
0_97,sft,0,97,0.018502257764339447,0.0329800546169281,4.112720489501953e-06,0.00201416015625,0.0032080078124999993,0.025,0.008984375,0.05,0.0001953125,0.025,-0.0015380859375,0.025,-0.001220703125,0.025,0.009619140625,0.0,0.0020157035905867815,28
0_98,sft,0,98,0.010258208960294724,0.039677903056144714,5.900859832763672e-06,0.0024261474609375,-0.00029296875,0.03,0.00810546875,0.1,-0.00234375,0.025,0.00078125,0.025,-0.002880859375,0.0,-0.005126953125,0.0,0.002432603854686022,22
0_99,sft,0,99,0.006342178210616112,0.017429126426577568,2.384185791015625e-06,0.00144195556640625,0.0026220703124999996,0.01,0.00224609375,0.025,-0.00458984375,0.0,0.0048828125,0.025,0.0065673828125,0.0,0.00400390625,0.0,0.0014402027009055018,17
0_100,sft,0,100,0.003892066888511181,1.4357707500457764,0.7552124261856079,1.0546875,-0.003173828125000001,0.01,0.002001953125,0.0,-0.00634765625,0.025,-0.0048583984375,0.0,-0.0110107421875,0.0,0.004345703125,0.025,1.0534493923187256,2452
