layer,pair_index,left_index,right_index,dot,cosine,left_norm,right_norm,metric_variant,left_sample_index,right_sample_index,left_example_id,right_example_id,left_raw_index,right_raw_index,left_sequence_index,right_sequence_index,left_hidden_pos,right_hidden_pos,left_label_pos,right_label_pos,left_input_token_id,right_input_token_id,left_label_token_id,right_label_token_id,left_input_token_str,right_input_token_str,left_label_token_str,right_label_token_str,left_hidden_attention_mask,right_hidden_attention_mask,left_label_attention_mask,right_label_attention_mask,left_dataset,right_dataset,left_domain,right_domain
0,0,0,96,0.38968974351882935,0.4222802221775055,0.9526085257530212,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,83,42,84,43,512,25,2181,423,":
",:,It, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,1,1,96,-0.005671034567058086,-0.006946689449250698,0.8427148461341858,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,84,42,85,43,2181,25,436,423,It,:, r, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,2,2,96,0.14747175574302673,0.13473612070083618,1.1298506259918213,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,85,42,86,43,436,25,2692,423, r,:,ained, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,3,3,96,-0.13703396916389465,-0.11962880939245224,1.1824660301208496,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,86,42,87,43,2692,25,369,423,ained,:, for, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,4,4,96,0.27619603276252747,0.29857757687568665,0.954896867275238,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,87,42,88,43,369,25,264,423, for,:, a, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,5,5,96,0.30458998680114746,0.30971139669418335,1.015207052230835,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,88,42,89,43,264,25,2860,423, a,:, total, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,6,6,96,0.023137982934713364,0.02043818309903145,1.1686365604400635,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,89,42,90,43,2860,25,315,423, total,:, of, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,7,7,96,0.29712390899658203,0.3369651138782501,0.9102252125740051,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,90,42,91,43,315,25,220,423, of,:, , D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,8,8,96,0.4630284309387207,0.39551204442977905,1.2084931135177612,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,91,42,92,43,220,25,18,423, ,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,9,9,96,0.13767623901367188,0.1596916764974594,0.8899649977684021,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,92,42,93,43,18,25,13,423,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,10,10,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,93,42,94,43,13,25,4643,423,.,:,79, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,11,11,96,-0.09091340750455856,-0.10381913930177689,0.903954803943634,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,94,42,95,43,4643,25,10,423,79,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,12,12,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,95,42,96,43,10,25,19,423,+,:,4, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,13,13,96,0.11780810356140137,0.13723747432231903,0.8861324787139893,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,96,42,97,43,19,25,13,423,4,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,14,14,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,97,42,98,43,13,25,20,423,.,:,5, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,15,15,96,0.08695479482412338,0.1034916341304779,0.8673302531242371,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,98,42,99,43,20,25,10,423,5,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,16,16,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,99,42,100,43,10,25,18,423,+,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,17,17,96,0.13767623901367188,0.1596916764974594,0.8899649977684021,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,100,42,101,43,18,25,13,423,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,18,18,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,101,42,102,43,13,25,2721,423,.,:,95, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,19,19,96,-0.057223059237003326,-0.06048254296183586,0.9766461849212646,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,102,42,103,43,2721,25,10,423,95,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,20,20,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,103,42,104,43,10,25,18,423,+,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,21,21,96,0.13767623901367188,0.1596916764974594,0.8899649977684021,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,104,42,105,43,18,25,13,423,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,22,22,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,105,42,106,43,13,25,2545,423,.,:,09, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,23,23,96,-0.07440327107906342,-0.0875769853591919,0.8769973516464233,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,106,42,107,43,2545,25,10,423,09,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,24,24,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,107,42,108,43,10,25,19,423,+,:,4, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,25,25,96,0.11780810356140137,0.13723747432231903,0.8861324787139893,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,108,42,109,43,19,25,13,423,4,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,26,26,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,109,42,110,43,13,25,3080,423,.,:,67, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,27,27,96,-0.08350718766450882,-0.09532271325588226,0.9043232202529907,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,110,42,111,43,3080,25,284,423,67,:, =, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,28,28,96,0.23300127685070038,0.25963619351387024,0.9263802766799927,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,111,42,112,43,284,25,1134,423, =,:, <<, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,29,29,96,-0.0209227055311203,-0.02150082401931286,1.0045208930969238,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,112,42,113,43,1134,25,18,423, <<,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,30,30,96,0.13767623901367188,0.1596916764974594,0.8899649977684021,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,113,42,114,43,18,25,13,423,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,31,31,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,114,42,115,43,13,25,4643,423,.,:,79, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,32,32,96,-0.09091340750455856,-0.10381913930177689,0.903954803943634,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,115,42,116,43,4643,25,10,423,79,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,33,33,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,116,42,117,43,10,25,19,423,+,:,4, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,34,34,96,0.11780810356140137,0.13723747432231903,0.8861324787139893,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,117,42,118,43,19,25,13,423,4,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,35,35,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,118,42,119,43,13,25,20,423,.,:,5, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,36,36,96,0.08695479482412338,0.1034916341304779,0.8673302531242371,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,119,42,120,43,20,25,10,423,5,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,37,37,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,120,42,121,43,10,25,18,423,+,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,38,38,96,0.13767623901367188,0.1596916764974594,0.8899649977684021,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,121,42,122,43,18,25,13,423,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,39,39,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,122,42,123,43,13,25,2721,423,.,:,95, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,40,40,96,-0.057223059237003326,-0.06048254296183586,0.9766461849212646,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,123,42,124,43,2721,25,10,423,95,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,41,41,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,124,42,125,43,10,25,18,423,+,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,42,42,96,0.13767623901367188,0.1596916764974594,0.8899649977684021,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,125,42,126,43,18,25,13,423,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,43,43,96,0.4918268620967865,0.521088719367981,0.9743091464042664,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,126,42,127,43,13,25,2545,423,.,:,09, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,44,44,96,-0.07440327107906342,-0.0875769853591919,0.8769973516464233,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,127,42,128,43,2545,25,10,423,09,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,45,45,96,0.16752924025058746,0.1828436702489853,0.9458165764808655,0.9687322974205017,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,128,42,129,43,10,25,19,423,+,:,4, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
