update_id,algo,sample_id,token_pos,domain,sop,entropy,aop_l2,aop_kl,f_avg,f_ratio,loss,target_token_id
0_55,sft,0,55,abstract_algebra,0.0,1.2562981843948364,1.4624483585357666,2.765625,0.016357421875,0.125,2.7719733715057373,45
0_55,sft,0,55,college_mathematics,0.0,1.2562981843948364,1.4624483585357666,2.765625,0.04072265625,0.2,2.7719733715057373,45
0_55,sft,0,55,high_school_physics,0.0,1.2562981843948364,1.4624483585357666,2.765625,0.0423095703125,0.25,2.7719733715057373,45
0_55,sft,0,55,computer_security,0.0,1.2562981843948364,1.4624483585357666,2.765625,0.025396728515625,0.1,2.7719733715057373,45
0_55,sft,0,55,international_law,0.0,1.2562981843948364,1.4624483585357666,2.765625,0.036572265625,0.15,2.7719733715057373,45
0_56,sft,0,56,abstract_algebra,2.765625,0.02566131018102169,1.4126300811767578e-05,0.0030517578125,-0.0142578125,0.05,0.003052815329283476,4212
0_56,sft,0,56,college_mathematics,2.765625,0.02566131018102169,1.4126300811767578e-05,0.0030517578125,-0.00341796875,0.025,0.003052815329283476,4212
0_56,sft,0,56,high_school_physics,2.765625,0.02566131018102169,1.4126300811767578e-05,0.0030517578125,-0.01422119140625,0.075,0.003052815329283476,4212
0_56,sft,0,56,computer_security,2.765625,0.02566131018102169,1.4126300811767578e-05,0.0030517578125,-0.002557373046875,0.0,0.003052815329283476,4212
0_56,sft,0,56,international_law,2.765625,0.02566131018102169,1.4126300811767578e-05,0.0030517578125,-0.00394287109375,0.025,0.003052815329283476,4212
0_57,sft,0,57,abstract_algebra,0.9239094853401184,0.006579719949513674,5.960464477539062e-07,0.0006866455078125,-0.0155517578125,0.025,0.0006848612101748586,685
0_57,sft,0,57,college_mathematics,0.9239094853401184,0.006579719949513674,5.960464477539062e-07,0.0006866455078125,-0.013720703125,0.05,0.0006848612101748586,685
0_57,sft,0,57,high_school_physics,0.9239094853401184,0.006579719949513674,5.960464477539062e-07,0.0006866455078125,0.009521484375,0.075,0.0006848612101748586,685
0_57,sft,0,57,computer_security,0.9239094853401184,0.006579719949513674,5.960464477539062e-07,0.0006866455078125,-0.0031890869140625,0.075,0.0006848612101748586,685
0_57,sft,0,57,international_law,0.9239094853401184,0.006579719949513674,5.960464477539062e-07,0.0006866455078125,-0.00040283203125,0.05,0.0006848612101748586,685
0_58,sft,0,58,abstract_algebra,0.3963535726070404,0.05679937079548836,3.707408905029297e-05,0.00579833984375,-0.0155517578125,0.0,0.005812409333884716,6088
0_58,sft,0,58,college_mathematics,0.3963535726070404,0.05679937079548836,3.707408905029297e-05,0.00579833984375,-0.016015625,0.025,0.005812409333884716,6088
0_58,sft,0,58,high_school_physics,0.3963535726070404,0.05679937079548836,3.707408905029297e-05,0.00579833984375,-0.00712890625,0.025,0.005812409333884716,6088
0_58,sft,0,58,computer_security,0.3963535726070404,0.05679937079548836,3.707408905029297e-05,0.00579833984375,-3.0517578125e-05,0.0,0.005812409333884716,6088
0_58,sft,0,58,international_law,0.3963535726070404,0.05679937079548836,3.707408905029297e-05,0.00579833984375,0.0019073486328125,0.0,0.005812409333884716,6088
0_59,sft,0,59,abstract_algebra,0.18805745244026184,1.0430998802185059,0.2651999592781067,0.51171875,-0.00458984375,0.1,0.512801468372345,220
0_59,sft,0,59,college_mathematics,0.18805745244026184,1.0430998802185059,0.2651999592781067,0.51171875,0.008740234375,0.1,0.512801468372345,220
0_59,sft,0,59,high_school_physics,0.18805745244026184,1.0430998802185059,0.2651999592781067,0.51171875,0.01451416015625,0.05,0.512801468372345,220
0_59,sft,0,59,computer_security,0.18805745244026184,1.0430998802185059,0.2651999592781067,0.51171875,-0.0053375244140625,0.025,0.512801468372345,220
0_59,sft,0,59,international_law,0.18805745244026184,1.0430998802185059,0.2651999592781067,0.51171875,0.0017333984375,0.05,0.512801468372345,220
0_60,sft,0,60,abstract_algebra,0.35510843992233276,0.6165476441383362,0.061560869216918945,0.2099609375,-0.003759765625,0.05,0.20998814702033997,19
