update_id,algo,sample_id,token_pos,domain,sop,entropy,aop_l2,aop_kl,f_avg,f_ratio,loss,target_token_id
0_56,sft,0,56,abstract_algebra,0.0,1.109375,1.71875,4.96875,0.4378125,0.66,4.967493534088135,45
0_56,sft,0,56,college_mathematics,0.0,1.109375,1.71875,4.96875,0.60890625,0.74,4.967493534088135,45
0_57,sft,0,57,abstract_algebra,4.96875,0.6953125,0.0078125,0.09130859375,-0.204375,0.0,0.09140215814113617,4073
0_57,sft,0,57,college_mathematics,4.96875,0.6953125,0.0078125,0.09130859375,-0.1628125,0.06,0.09140215814113617,4073
0_58,sft,0,58,abstract_algebra,1.71875,0.01409912109375,0.0,0.001556396484375,0.000625,0.1,0.001553520211018622,667
0_58,sft,0,58,college_mathematics,1.71875,0.01409912109375,0.0,0.001556396484375,-0.00375,0.06,0.001553520211018622,667
0_59,sft,0,59,abstract_algebra,0.73828125,0.333984375,0.0,0.042236328125,0.0153125,0.1,0.042345721274614334,5898
0_59,sft,0,59,college_mathematics,0.73828125,0.333984375,0.0,0.042236328125,0.01640625,0.1,0.042345721274614334,5898
0_60,sft,0,60,abstract_algebra,0.3671875,1.3671875,1.0,1.421875,-0.63875,0.28,1.4245785474777222,220
0_60,sft,0,60,college_mathematics,0.3671875,1.3671875,1.0,1.421875,-0.2425,0.32,1.4245785474777222,220
0_61,sft,0,61,abstract_algebra,0.91015625,1.546875,0.400390625,0.80078125,1.1925,1.0,0.7992482781410217,19
0_61,sft,0,61,college_mathematics,0.91015625,1.546875,0.400390625,0.80078125,1.0246875,0.94,0.7992482781410217,19
0_62,sft,0,62,abstract_algebra,0.8515625,0.142578125,0.0,0.0184326171875,0.035,0.18,0.018471254035830498,23
0_62,sft,0,62,college_mathematics,0.8515625,0.142578125,0.0,0.0184326171875,0.00578125,0.08,0.018471254035830498,23
0_63,sft,0,63,abstract_algebra,0.43359375,2.609375,1.125,4.125,-0.50328125,0.18,4.134268283843994,14
0_63,sft,0,63,college_mathematics,0.43359375,2.609375,1.125,4.125,-0.23828125,0.28,4.134268283843994,14
0_64,sft,0,64,abstract_algebra,2.296875,0.921875,0.08203125,0.279296875,-0.23421875,0.04,0.2789728045463562,17
0_64,sft,0,64,college_mathematics,2.296875,0.921875,0.08203125,0.279296875,-0.15953125,0.0,0.2789728045463562,17
0_65,sft,0,65,abstract_algebra,1.28125,1.6015625,0.1484375,0.4375,-0.3809375,0.0,0.4376054108142853,283
0_65,sft,0,65,college_mathematics,1.28125,1.6015625,0.1484375,0.4375,-0.2434375,0.0,0.4376054108142853,283
0_66,sft,0,66,abstract_algebra,0.859375,0.255859375,1.9375,9.25,3.02875,1.0,9.281024932861328,1079
0_66,sft,0,66,college_mathematics,0.859375,0.255859375,1.9375,9.25,2.87609375,1.0,9.281024932861328,1079
0_67,sft,0,67,abstract_algebra,5.0625,3.71875,1.1015625,3.34375,-0.87828125,0.02,3.344130516052246,19
0_67,sft,0,67,college_mathematics,5.0625,3.71875,1.1015625,3.34375,-0.6109375,0.04,3.344130516052246,19
0_68,sft,0,68,abstract_algebra,4.1875,0.46484375,0.00390625,0.07080078125,0.05265625,0.3,0.07083608955144882,23
0_68,sft,0,68,college_mathematics,4.1875,0.46484375,0.00390625,0.07080078125,0.0259375,0.28,0.07083608955144882,23
0_69,sft,0,69,abstract_algebra,2.140625,0.89453125,0.02734375,0.1650390625,0.13015625,0.62,0.1649474799633026,14
0_69,sft,0,69,college_mathematics,2.140625,0.89453125,0.02734375,0.1650390625,0.08890625,0.46,0.1649474799633026,14
0_70,sft,0,70,abstract_algebra,1.1484375,0.03369140625,0.0,0.0037994384765625,0.01296875,0.12,0.003802689490839839,17
0_70,sft,0,70,college_mathematics,1.1484375,0.03369140625,0.0,0.0037994384765625,0.00265625,0.1,0.003802689490839839,17
0_71,sft,0,71,abstract_algebra,0.578125,1.5625,0.208984375,0.51171875,0.6009375,0.9,0.5130175948143005,28
0_71,sft,0,71,college_mathematics,0.578125,1.5625,0.208984375,0.51171875,0.34265625,0.76,0.5130175948143005,28
0_72,sft,0,72,abstract_algebra,0.54296875,0.28515625,0.0,0.043212890625,0.0090625,0.06,0.04316559061408043,17
0_72,sft,0,72,college_mathematics,0.54296875,0.28515625,0.0,0.043212890625,0.00125,0.12,0.04316559061408043,17
0_73,sft,0,73,abstract_algebra,0.29296875,0.02294921875,0.0,0.00225830078125,0.014375,0.16,0.0022586092818528414,19
0_73,sft,0,73,college_mathematics,0.29296875,0.02294921875,0.0,0.00225830078125,0.00234375,0.1,0.0022586092818528414,19
0_74,sft,0,74,abstract_algebra,0.1484375,1.03125,0.03515625,0.189453125,-0.12625,0.0,0.18978992104530334,2372
0_74,sft,0,74,college_mathematics,0.1484375,1.03125,0.03515625,0.189453125,-0.109375,0.0,0.18978992104530334,2372
0_75,sft,0,75,abstract_algebra,0.1689453125,1.7578125,0.81640625,1.4140625,-1.4559375,0.04,1.417326807975769,17
0_75,sft,0,75,college_mathematics,0.1689453125,1.7578125,0.81640625,1.4140625,-1.0159375,0.08,1.417326807975769,17
0_76,sft,0,76,abstract_algebra,0.79296875,0.015625,0.0,0.001434326171875,-0.00953125,0.04,0.0014352031284943223,19
0_76,sft,0,76,college_mathematics,0.79296875,0.015625,0.0,0.001434326171875,-0.00828125,0.06,0.0014352031284943223,19
0_77,sft,0,77,abstract_algebra,0.396484375,0.55859375,0.0078125,0.0810546875,-0.00265625,0.1,0.08101611584424973,25277
0_77,sft,0,77,college_mathematics,0.396484375,0.55859375,0.0078125,0.0810546875,-0.0234375,0.02,0.08101611584424973,25277
0_78,sft,0,78,abstract_algebra,0.23828125,0.609375,0.0078125,0.1025390625,0.03203125,0.2,0.10276252776384354,303
0_78,sft,0,78,college_mathematics,0.23828125,0.609375,0.0078125,0.1025390625,0.011875,0.16,0.10276252776384354,303
0_79,sft,0,79,abstract_algebra,0.1708984375,0.80859375,0.333984375,0.5390625,0.4459375,0.92,0.5396288633346558,3114
0_79,sft,0,79,college_mathematics,0.1708984375,0.80859375,0.333984375,0.5390625,0.521875,0.94,0.5396288633346558,3114
0_80,sft,0,80,abstract_algebra,0.35546875,1.234375,0.150390625,0.40625,0.1153125,0.54,0.40593594312667847,13
0_80,sft,0,80,college_mathematics,0.35546875,1.234375,0.150390625,0.40625,0.094375,0.4,0.40593594312667847,13
0_81,sft,0,81,abstract_algebra,0.380859375,2.453125,0.30078125,0.734375,0.669375,1.0,0.7333097457885742,198
0_81,sft,0,81,college_mathematics,0.380859375,2.453125,0.30078125,0.734375,0.6021875,1.0,0.7333097457885742,198
0_82,sft,0,82,abstract_algebra,0.55859375,2.875,0.5390625,1.1953125,-0.35359375,0.02,1.192605972290039,45
0_82,sft,0,82,college_mathematics,0.55859375,2.875,0.5390625,1.1953125,-0.2046875,0.12,1.192605972290039,45
0_83,sft,0,83,abstract_algebra,0.875,0.006927490234375,0.0,0.00058746337890625,-0.0,0.08,0.0005887205479666591,4073
0_83,sft,0,83,college_mathematics,0.875,0.006927490234375,0.0,0.00058746337890625,-0.01984375,0.0,0.0005887205479666591,4073
0_84,sft,0,84,abstract_algebra,0.439453125,0.000400543212890625,0.0,2.944469451904297e-05,-0.0028125,0.0,2.9444261599564925e-05,667
0_84,sft,0,84,college_mathematics,0.439453125,0.000400543212890625,0.0,2.944469451904297e-05,0.0015625,0.04,2.9444261599564925e-05,667
0_85,sft,0,85,abstract_algebra,0.2197265625,0.23046875,0.0,0.031982421875,0.01703125,0.1,0.03208236023783684,5898
0_85,sft,0,85,college_mathematics,0.2197265625,0.23046875,0.0,0.031982421875,0.00984375,0.12,0.03208236023783684,5898
0_86,sft,0,86,abstract_algebra,0.1259765625,0.498046875,0.00390625,0.07421875,0.01734375,0.14,0.07441360503435135,220
0_86,sft,0,86,college_mathematics,0.1259765625,0.498046875,0.00390625,0.07421875,0.01296875,0.06,0.07441360503435135,220
0_87,sft,0,87,abstract_algebra,0.10009765625,0.7265625,0.5,0.69921875,0.11359375,0.54,0.6979529857635498,19
0_87,sft,0,87,college_mathematics,0.10009765625,0.7265625,0.5,0.69921875,0.15359375,0.68,0.6979529857635498,19
0_88,sft,0,88,abstract_algebra,0.400390625,0.004791259765625,0.0,0.0004367828369140625,-0.0003125,0.08,0.0004357342259027064,23
0_88,sft,0,88,college_mathematics,0.400390625,0.004791259765625,0.0,0.0004367828369140625,0.00234375,0.08,0.0004357342259027064,23
0_89,sft,0,89,abstract_algebra,0.2001953125,1.453125,0.76171875,1.2578125,0.2315625,0.7,1.257816195487976,10
0_89,sft,0,89,college_mathematics,0.2001953125,1.453125,0.76171875,1.2578125,0.0928125,0.54,1.257816195487976,10
0_90,sft,0,90,abstract_algebra,0.73046875,0.08642578125,0.0,0.01043701171875,0.02,0.14,0.010459722951054573,17
0_90,sft,0,90,college_mathematics,0.73046875,0.08642578125,0.0,0.01043701171875,0.0009375,0.1,0.010459722951054573,17
0_91,sft,0,91,abstract_algebra,0.369140625,0.007080078125,0.0,0.000652313232421875,0.01359375,0.1,0.0006515049026347697,19
0_91,sft,0,91,college_mathematics,0.369140625,0.007080078125,0.0,0.000652313232421875,-0.00890625,0.04,0.0006515049026347697,19
0_92,sft,0,92,abstract_algebra,0.185546875,0.361328125,0.0078125,0.0712890625,0.0125,0.14,0.0712839886546135,283
0_92,sft,0,92,college_mathematics,0.185546875,0.361328125,0.0078125,0.0712890625,-0.00703125,0.0,0.0712839886546135,283
0_93,sft,0,93,abstract_algebra,0.1279296875,0.71484375,0.125,0.298828125,0.36078125,0.86,0.2995995581150055,1079
0_93,sft,0,93,college_mathematics,0.1279296875,0.71484375,0.125,0.298828125,0.2059375,0.76,0.2995995581150055,1079
0_94,sft,0,94,abstract_algebra,0.2138671875,0.279296875,0.0078125,0.0673828125,-0.05734375,0.02,0.0675974190235138,19
0_94,sft,0,94,college_mathematics,0.2138671875,0.279296875,0.0078125,0.0673828125,-0.08171875,0.04,0.0675974190235138,19
0_95,sft,0,95,abstract_algebra,0.140625,0.0033721923828125,0.0,0.0003032684326171875,0.01140625,0.14,0.00030357998912222683,23
0_95,sft,0,95,college_mathematics,0.140625,0.0033721923828125,0.0,0.0003032684326171875,-0.00296875,0.02,0.00030357998912222683,23
