layer,pair_index,left_index,right_index,dot,cosine,left_norm,right_norm,metric_variant,left_sample_index,right_sample_index,left_example_id,right_example_id,left_raw_index,right_raw_index,left_sequence_index,right_sequence_index,left_hidden_pos,right_hidden_pos,left_label_pos,right_label_pos,left_input_token_id,right_input_token_id,left_label_token_id,right_label_token_id,left_input_token_str,right_input_token_str,left_label_token_str,right_label_token_str,left_hidden_attention_mask,right_hidden_attention_mask,left_label_attention_mask,right_label_attention_mask,left_dataset,right_dataset,left_domain,right_domain
0,0,0,108,0.23388607800006866,0.2713679373264313,0.9684917330741882,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,87,42,88,43,510,25,2132,422,":
",:,It, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,1,1,108,0.06683625280857086,0.0771576464176178,0.9733818769454956,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,88,42,89,43,2132,25,435,422,It,:, r, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,2,2,108,0.03247937187552452,0.03740682080388069,0.9756789207458496,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,89,42,90,43,435,25,2627,422, r,:,ained, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,3,3,108,0.047133319079875946,0.05592726171016693,0.9470100402832031,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,90,42,91,43,2627,25,369,422,ained,:, for, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,4,4,108,0.08341779559850693,0.09690697491168976,0.9672835469245911,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,91,42,92,43,369,25,264,422, for,:, a, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,5,5,108,0.05936163663864136,0.07879728823900223,0.8465346097946167,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,92,42,93,43,264,25,2790,422, a,:, total, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,6,6,108,0.008051877841353416,0.009241967462003231,0.9790003299713135,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,93,42,94,43,2790,25,315,422, total,:, of, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,7,7,108,0.10718298703432083,0.13704966008663177,0.8788161277770996,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,94,42,95,43,315,25,220,422, of,:, , D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,8,8,108,0.03869178146123886,0.05646367743611336,0.7700158357620239,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,95,42,96,43,220,25,18,422, ,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,9,9,108,-0.07048879563808441,-0.09997299313545227,0.7922960519790649,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,96,42,97,43,18,25,13,422,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,10,10,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,97,42,98,43,13,25,22,422,.,:,7, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,11,11,108,0.021363453939557076,0.02820875309407711,0.8510159254074097,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,98,42,99,43,22,25,24,422,7,:,9, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,12,12,108,-0.05179286748170853,-0.06978719681501389,0.8339582681655884,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,99,42,100,43,24,25,10,422,9,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,13,13,108,0.010081070475280285,0.011636991053819656,0.9734554290771484,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,100,42,101,43,10,25,19,422,+,:,4, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,14,14,108,0.019359711557626724,0.026727592572569847,0.8139339685440063,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,101,42,102,43,19,25,13,422,4,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,15,15,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,102,42,103,43,13,25,20,422,.,:,5, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,16,16,108,0.12482593953609467,0.16648833453655243,0.8425024151802063,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,103,42,104,43,20,25,10,422,5,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,17,17,108,0.010081070475280285,0.011636991053819656,0.9734554290771484,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,104,42,105,43,10,25,18,422,+,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,18,18,108,-0.07048879563808441,-0.09997299313545227,0.7922960519790649,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,105,42,106,43,18,25,13,422,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,19,19,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,106,42,107,43,13,25,24,422,.,:,9, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,20,20,108,-0.05179286748170853,-0.06978719681501389,0.8339582681655884,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,107,42,108,43,24,25,20,422,9,:,5, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,21,21,108,0.12482593953609467,0.16648833453655243,0.8425024151802063,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,108,42,109,43,20,25,10,422,5,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,22,22,108,0.010081070475280285,0.011636991053819656,0.9734554290771484,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,109,42,110,43,10,25,18,422,+,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,23,23,108,-0.07048879563808441,-0.09997299313545227,0.7922960519790649,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,110,42,111,43,18,25,13,422,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,24,24,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,111,42,112,43,13,25,15,422,.,:,0, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,25,25,108,-0.015179301612079144,-0.02187974378466606,0.7795781493186951,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,112,42,113,43,15,25,24,422,0,:,9, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,26,26,108,-0.05179286748170853,-0.06978719681501389,0.8339582681655884,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,113,42,114,43,24,25,10,422,9,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,27,27,108,0.010081070475280285,0.011636991053819656,0.9734554290771484,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,114,42,115,43,10,25,19,422,+,:,4, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,28,28,108,0.019359711557626724,0.026727592572569847,0.8139339685440063,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,115,42,116,43,19,25,13,422,4,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,29,29,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,116,42,117,43,13,25,21,422,.,:,6, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,30,30,108,0.11811337620019913,0.15847992897033691,0.837480902671814,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,117,42,118,43,21,25,22,422,6,:,7, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,31,31,108,0.021363453939557076,0.02820875309407711,0.8510159254074097,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,118,42,119,43,22,25,284,422,7,:, =, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,32,32,108,0.32288631796836853,0.42719656229019165,0.8493212461471558,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,119,42,120,43,284,25,1115,422, =,:, <<, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,33,33,108,0.03687558323144913,0.04314548522233963,0.960403323173523,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,120,42,121,43,1115,25,18,422, <<,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,34,34,108,-0.07048879563808441,-0.09997299313545227,0.7922960519790649,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,121,42,122,43,18,25,13,422,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,35,35,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,122,42,123,43,13,25,22,422,.,:,7, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,36,36,108,0.021363453939557076,0.02820875309407711,0.8510159254074097,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,123,42,124,43,22,25,24,422,7,:,9, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,37,37,108,-0.05179286748170853,-0.06978719681501389,0.8339582681655884,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,124,42,125,43,24,25,10,422,9,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,38,38,108,0.010081070475280285,0.011636991053819656,0.9734554290771484,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,125,42,126,43,10,25,19,422,+,:,4, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,39,39,108,0.019359711557626724,0.026727592572569847,0.8139339685440063,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,126,42,127,43,19,25,13,422,4,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,40,40,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,127,42,128,43,13,25,20,422,.,:,5, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,41,41,108,0.12482593953609467,0.16648833453655243,0.8425024151802063,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,128,42,129,43,20,25,10,422,5,:,+, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,42,42,108,0.010081070475280285,0.011636991053819656,0.9734554290771484,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,129,42,130,43,10,25,18,422,+,:,3, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,43,43,108,-0.07048879563808441,-0.09997299313545227,0.7922960519790649,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,130,42,131,43,18,25,13,422,3,:,., D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
0,44,44,108,0.1864018738269806,0.24464258551597595,0.8561864495277405,0.88991779088974,raw,0,1,gsm8k:6917,mmlu:computer_security_34,6917,34,0,0,131,42,132,43,13,25,24,422,.,:,9, D,1,1,1,1,gsm8k,mmlu,gsm8k,computer_security
