update_id,algo,sample_id,token_pos,domain,sop,entropy,aop_l2,aop_kl,f_avg,f_ratio,loss,target_token_id
0_63,sft,0,63,abstract_algebra,0.0,2.578125,1.34375,4.84375,3.64796875,1.0,4.836513519287109,28759
0_63,sft,0,63,college_mathematics,0.0,2.578125,1.34375,4.84375,3.87,1.0,4.836513519287109,28759
0_64,sft,0,64,abstract_algebra,4.84375,0.30078125,0.0,0.03466796875,0.55578125,0.92,0.03461134061217308,3196
0_64,sft,0,64,college_mathematics,4.84375,0.30078125,0.0,0.03466796875,0.6503125,0.92,0.03461134061217308,3196
0_65,sft,0,65,abstract_algebra,1.6328125,0.048583984375,0.0,0.005889892578125,-0.0075,0.0,0.0058944206684827805,515
0_65,sft,0,65,college_mathematics,1.6328125,0.048583984375,0.0,0.005889892578125,-0.01359375,0.0,0.0058944206684827805,515
0_66,sft,0,66,abstract_algebra,0.70703125,0.58984375,0.0078125,0.08251953125,0.1746875,0.68,0.08237143605947495,3910
0_66,sft,0,66,college_mathematics,0.70703125,0.58984375,0.0078125,0.08251953125,0.196796875,0.64,0.08237143605947495,3910
0_67,sft,0,67,abstract_algebra,0.373046875,1.546875,0.9765625,1.5,4.74359375,1.0,1.4998446702957153,28705
0_67,sft,0,67,college_mathematics,0.373046875,1.546875,0.9765625,1.5,5.17375,1.0,1.4998446702957153,28705
0_68,sft,0,68,abstract_algebra,0.95703125,1.0234375,0.109375,0.330078125,4.23734375,1.0,0.3304544985294342,28781
0_68,sft,0,68,college_mathematics,0.95703125,1.0234375,0.109375,0.330078125,4.1128125,0.98,0.3304544985294342,28781
0_69,sft,0,69,abstract_algebra,0.640625,0.0947265625,0.0,0.010986328125,0.09453125,0.38,0.010984900407493114,28783
0_69,sft,0,69,college_mathematics,0.640625,0.0947265625,0.0,0.010986328125,0.13140625,0.6,0.010984900407493114,28783
0_70,sft,0,70,abstract_algebra,0.3203125,0.7109375,1.796875,8.0,6.44234375,1.0,7.992753982543945,28748
0_70,sft,0,70,college_mathematics,0.3203125,0.7109375,1.796875,8.0,6.6675,1.0,7.992753982543945,28748
0_71,sft,0,71,abstract_algebra,4.1875,1.2890625,0.0625,0.26171875,-0.18203125,0.26,0.262035608291626,28750
