update_id,algo,sample_id,token_pos,sop,entropy,aop_l2,aop_kl,f_avg_mean,f_ratio_mean,f_avg_abstract_algebra,f_ratio_abstract_algebra,f_avg_college_mathematics,f_ratio_college_mathematics,f_avg_high_school_physics,f_ratio_high_school_physics,f_avg_computer_security,f_ratio_computer_security,f_avg_international_law,f_ratio_international_law,loss,target_token_id
0_57,sft,0,57,24.399507522583008,0.5268955230712891,1.785002589225769,6.25,0.7931665039062499,0.6700000000000002,1.2837890625,0.725,1.258349609375,0.775,0.435516357421875,0.575,0.55384521484375,0.6,0.434332275390625,0.675,6.246222019195557,87499
0_58,sft,0,58,15.324753761291504,1.6527562141418457,0.5132288932800293,0.984375,-0.023212890625,0.22000000000000003,-0.0203125,0.2,-0.043310546875,0.225,0.031719970703125,0.35,-0.03795166015625,0.2,-0.046209716796875,0.125,0.9849532842636108,4338
0_59,sft,0,59,8.154563903808594,0.7400333881378174,0.01850050687789917,0.13671875,0.006906738281250001,0.10500000000000001,0.0154296875,0.15,-0.002978515625,0.125,0.003131103515625,0.15,0.010491943359375,0.05,0.00845947265625,0.05,0.13623842597007751,843
0_60,sft,0,60,4.145641326904297,2.2665109634399414,0.9947255253791809,2.34375,-0.0345172119140625,0.18,-0.034521484375,0.225,-0.06455078125,0.175,-0.0489990234375,0.15,-0.005902099609375,0.2,-0.0186126708984375,0.15,2.3467955589294434,19
0_61,sft,0,61,3.2446956634521484,0.04732219874858856,3.504753112792969e-05,0.00543212890625,-0.006683349609375,0.045,-0.000927734375,0.075,-0.01708984375,0.0,-0.010162353515625,0.05,-0.006854248046875,0.05,0.001617431640625,0.05,0.0054259649477899075,23
0_62,sft,0,62,1.6250638961791992,1.441624641418457,1.30855393409729,2.6875,-0.06472412109375,0.24000000000000005,-0.0537109375,0.25,-0.076171875,0.25,-0.102374267578125,0.175,0.00484619140625,0.3,-0.096209716796875,0.225,2.693753242492676,14
0_63,sft,0,63,2.1562819480895996,0.03238818794488907,3.820657730102539e-05,0.004638671875,-0.0006835937499999996,0.10999999999999999,0.002490234375,0.125,-0.026806640625,0.05,-0.0015380859375,0.175,0.012969970703125,0.1,0.009466552734375,0.1,0.004650135524570942,17
0_64,sft,0,64,1.0804603099822998,0.06996965408325195,0.00019288063049316406,0.0108642578125,0.0051708984375,0.10000000000000002,0.01298828125,0.125,-0.000830078125,0.15,3.662109375e-05,0.075,0.008734130859375,0.1,0.004925537109375,0.05,0.010856255888938904,28
0_65,sft,0,65,0.5456622838973999,0.09998542815446854,1.968287467956543,8.625,0.0427264404296875,0.3,0.05849609375,0.35,0.0451171875,0.325,0.013250732421875,0.25,0.05467529296875,0.325,0.0420928955078125,0.25,8.641010284423828,12216
0_66,sft,0,66,4.585330963134766,0.001014374429360032,0.0,7.343292236328125e-05,0.004593505859375,0.07500000000000001,0.00947265625,0.075,0.0056640625,0.1,0.003143310546875,0.1,0.002001953125,0.025,0.002685546875,0.075,7.390703103737906e-05,19
0_67,sft,0,67,2.2927021980285645,0.000561339664272964,0.0,4.2438507080078125e-05,0.0040307617187499995,0.05500000000000001,0.00126953125,0.025,-0.00263671875,0.1,0.013970947265625,0.075,0.005328369140625,0.025,0.0022216796875,0.05,4.23184028477408e-05,23
0_68,sft,0,68,1.1463723182678223,0.010522415861487389,3.635883331298828e-06,0.0013580322265625,0.0019494628906249999,0.09,0.0208984375,0.175,-0.025830078125,0.05,0.00478515625,0.1,0.011920166015625,0.05,-0.0020263671875,0.075,0.0013594918418675661,14
0_69,sft,0,69,0.5738651752471924,0.0015152799896895885,0.0,0.0001354217529296875,-0.004829101562499999,0.09,-0.00380859375,0.1,-0.019140625,0.05,-0.011163330078125,0.1,0.009600830078125,0.125,0.0003662109375,0.075,0.00013493580627255142,17
0_70,sft,0,70,0.28700029850006104,0.0027454295195639133,5.960464477539063e-08,0.000244140625,0.00369140625,0.13499999999999998,0.0091796875,0.1,-0.018896484375,0.1,0.0077392578125,0.15,0.0135009765625,0.175,0.00693359375,0.15,0.0002444683632347733,28
