update_id,algo,sample_id,token_pos,domain,sop,entropy,aop_l2,aop_kl,f_avg,f_ratio,loss,target_token_id
0_55,sft,0,55,abstract_algebra,34.101585388183594,0.007682815194129944,1.9984755516052246,17.0,4.758119678497314,0.775,17.000764846801758,45
0_55,sft,0,55,college_mathematics,34.101585388183594,0.007682815194129944,1.9984755516052246,17.0,4.642638397216797,0.85,17.000764846801758,45
0_55,sft,0,55,high_school_physics,34.101585388183594,0.007682815194129944,1.9984755516052246,17.0,7.7773600101470945,0.925,17.000764846801758,45
0_55,sft,0,55,computer_security,34.101585388183594,0.007682815194129944,1.9984755516052246,17.0,4.867341846227646,0.825,17.000764846801758,45
0_55,sft,0,55,international_law,34.101585388183594,0.007682815194129944,1.9984755516052246,17.0,11.448068630695342,0.95,17.000764846801758,45
0_56,sft,0,56,abstract_algebra,25.550792694091797,0.00111640733666718,0.0,9.965896606445312e-05,-0.03158159255981445,0.125,9.953480184776708e-05,4212
0_56,sft,0,56,college_mathematics,25.550792694091797,0.00111640733666718,0.0,9.965896606445312e-05,-0.01490936279296875,0.175,9.953480184776708e-05,4212
0_56,sft,0,56,high_school_physics,25.550792694091797,0.00111640733666718,0.0,9.965896606445312e-05,-0.02073051929473877,0.025,9.953480184776708e-05,4212
0_56,sft,0,56,computer_security,25.550792694091797,0.00111640733666718,0.0,9.965896606445312e-05,-0.007520121335983276,0.075,9.953480184776708e-05,4212
0_56,sft,0,56,international_law,25.550792694091797,0.00111640733666718,0.0,9.965896606445312e-05,-0.0045697659254074095,0.075,9.953480184776708e-05,4212
0_57,sft,0,57,abstract_algebra,12.775445938110352,6.371697509166552e-06,0.0,3.5762786865234375e-07,-0.0,0.0,3.576278118089249e-07,685
0_57,sft,0,57,college_mathematics,12.775445938110352,6.371697509166552e-06,0.0,3.5762786865234375e-07,-0.0,0.0,3.576278118089249e-07,685
0_57,sft,0,57,high_school_physics,12.775445938110352,6.371697509166552e-06,0.0,3.5762786865234375e-07,-0.0,0.0,3.576278118089249e-07,685
0_57,sft,0,57,computer_security,12.775445938110352,6.371697509166552e-06,0.0,3.5762786865234375e-07,-0.0,0.0,3.576278118089249e-07,685
0_57,sft,0,57,international_law,12.775445938110352,6.371697509166552e-06,0.0,3.5762786865234375e-07,-0.0,0.0,3.576278118089249e-07,685
0_58,sft,0,58,abstract_algebra,6.387722969055176,0.008130545727908611,6.556510925292969e-07,0.00075531005859375,0.005020427703857422,0.175,0.0007538337376900017,6088
0_58,sft,0,58,college_mathematics,6.387722969055176,0.008130545727908611,6.556510925292969e-07,0.00075531005859375,0.0133758544921875,0.2,0.0007538337376900017,6088
0_58,sft,0,58,high_school_physics,6.387722969055176,0.008130545727908611,6.556510925292969e-07,0.00075531005859375,-0.0032195329666137697,0.075,0.0007538337376900017,6088
0_58,sft,0,58,computer_security,6.387722969055176,0.008130545727908611,6.556510925292969e-07,0.00075531005859375,0.007636985182762146,0.125,0.0007538337376900017,6088
0_58,sft,0,58,international_law,6.387722969055176,0.008130545727908611,6.556510925292969e-07,0.00075531005859375,-0.010267511010169983,0.075,0.0007538337376900017,6088
0_59,sft,0,59,abstract_algebra,3.1942391395568848,0.46910223364830017,0.027441024780273438,0.13671875,0.06337504386901856,0.35,0.13703911006450653,220
0_59,sft,0,59,college_mathematics,3.1942391395568848,0.46910223364830017,0.027441024780273438,0.13671875,0.037887191772460936,0.35,0.13703911006450653,220
0_59,sft,0,59,high_school_physics,3.1942391395568848,0.46910223364830017,0.027441024780273438,0.13671875,0.06847121715545654,0.225,0.13703911006450653,220
0_59,sft,0,59,computer_security,3.1942391395568848,0.46910223364830017,0.027441024780273438,0.13671875,0.009929996728897095,0.125,0.13703911006450653,220
